model,fw_ver,fileName,fw_url,fw_date,fileSize,sha1,md5
WNR2200,1.0.1.68,wnr2200-V1.0.1.68.zip,http://www.downloads.netgear.com/files/GDC/WNR2200/wnr2200-V1.0.1.68.zip,2012-08-13 03:18:12+00:00,5639573,7c3fdd5281c9421a57d4a76546dbf1428c180765,7c3fdd5281c9421a57d4a76546dbf1428c180765
WNR2200,1.0.0.32,WNR2200 Firmware Version 1.0.0.32.zip,http://www.downloads.netgear.com/files/GDC/WNR2200/WNR2200 Firmware Version 1.0.0.32.zip,2012-04-17 04:11:57+00:00,4888913,e6a68ff83437874c80bc4d1285027adf6a4d5608,e6a68ff83437874c80bc4d1285027adf6a4d5608
WNR2500,1.0.0.32,WNR2500-V1.0.0.32NA.zip,http://www.downloads.netgear.com/files/GDC/WNR2500/WNR2500-V1.0.0.32NA.zip,2015-05-13 11:30:13+00:00,3508843,06f49449a26d32071782d549e4151f41a7f8f594,06f49449a26d32071782d549e4151f41a7f8f594
WNR2500,1.0.0.30,WNR2500-V1.0.0.30NA.zip,http://www.downloads.netgear.com/files/GDC/WNR2500/WNR2500-V1.0.0.30NA.zip,2015-02-09 15:01:39+00:00,3509027,ab346e1b60f20259b4cf9f85f172090f1f98fdec,ab346e1b60f20259b4cf9f85f172090f1f98fdec
WNR3500Lv1,1.0.0.86,WNR3500L Initial Release Firmware Version 1.0.0.86 (North America).zip,http://www.downloads.netgear.com/files/GDC/WNR3500Lv1/WNR3500L Initial Release Firmware Version 1.0.0.86 (North America).zip,2012-06-15 01:46:38+00:00,5423609,a0ab017d273c681c4a48a008eed3fd050e7a7390,a0ab017d273c681c4a48a008eed3fd050e7a7390
WNR3500Lv1,1.2.2.48,WNR3500L_V1.2.2.48_35.0.55NA.zip,http://www.downloads.netgear.com/files/GDC/WNR3500LV1/WNR3500L_V1.2.2.48_35.0.55NA.zip,2013-07-21 13:25:38+00:00,5352884,748233e3af9cd83aca0ad281525ba427fcf842d7,748233e3af9cd83aca0ad281525ba427fcf842d7
WNR3500Lv1,1.2.2.48,WNR3500L_V1.2.2.48_35.0.55.zip,http://www.downloads.netgear.com/files/GDC/WNR3500LV1/WNR3500L_V1.2.2.48_35.0.55.zip,2013-07-21 13:25:39+00:00,5353384,ec5201a90e1ce1e3f8ff05d8921e0f6127700e1e,ec5201a90e1ce1e3f8ff05d8921e0f6127700e1e
WNR3500Lv1,1.2.2.44,WNR3500L Firmware Version 1.2.2.44 (NA).zip,http://www.downloads.netgear.com/files/GDC/WNR3500LV1/WNR3500L Firmware Version 1.2.2.44 (NA).zip,2011-12-07 12:47:19+00:00,5352366,5ead6f53d4bd8e1c5c92583432a651b913e77d60,5ead6f53d4bd8e1c5c92583432a651b913e77d60
WNR3500Lv1,1.2.2.40,WNR3500L Firmware Version 1.2.2.40 (NA).zip,http://www.downloads.netgear.com/files/GDC/WNR3500LV1/WNR3500L Firmware Version 1.2.2.40 (NA).zip,2011-12-07 12:51:23+00:00,5394914,0f32960e64519f8e316aad8b70df2a1b0f872c03,0f32960e64519f8e316aad8b70df2a1b0f872c03
WNR3500Lv1,1.2.2.30,WNR3500L Firmware Version 1.2.2.30 (North America).zip,http://www.downloads.netgear.com/files/GDC/WNR3500Lv1/WNR3500L Firmware Version 1.2.2.30 (North America).zip,2012-06-15 01:44:59+00:00,5394254,9435ef6fd32a627c61d715e89c3374a66a8ee210,9435ef6fd32a627c61d715e89c3374a66a8ee210
WNR3500Lv1,1.0.2.50,WNR3500L Firmware Version 1.0.2.50 (North America).zip,http://www.downloads.netgear.com/files/GDC/WNR3500Lv1/WNR3500L Firmware Version 1.0.2.50 (North America).zip,2012-06-15 01:44:09+00:00,5269197,8d1757d272bec11b8bfb027744e68474b57ab797,8d1757d272bec11b8bfb027744e68474b57ab797
WNR3500Lv1,1.0.2.26,WNR3500L Firmware Version 1.0.2.26 (North America).zip,http://www.downloads.netgear.com/files/GDC/WNR3500Lv1/WNR3500L Firmware Version 1.0.2.26 (North America).zip,2012-06-15 01:43:21+00:00,5252378,f61aebb57c7163b0abc86b932b11c5f8bfc92c9e,f61aebb57c7163b0abc86b932b11c5f8bfc92c9e
WNR3500Lv1,1.0.0.88,WNR3500L Firmware Version 1.0.0.88 (North America).zip,http://www.downloads.netgear.com/files/GDC/WNR3500Lv1/WNR3500L Firmware Version 1.0.0.88 (North America).zip,2012-06-15 01:42:33+00:00,5423848,3f2c30c019ffddc191f257025c298f4f170562bf,3f2c30c019ffddc191f257025c298f4f170562bf
WNR3500Lv2,1.2.0.32,WNR3500Lv2-V1.2.0.32_40.0.74.zip,http://www.downloads.netgear.com/files/GDC/WNR3500Lv2/WNR3500Lv2-V1.2.0.32_40.0.74.zip,2015-01-30 18:22:27+00:00,7506927,c20f2e3b0f48652f5e821bb2683112277c92c9a0,c20f2e3b0f48652f5e821bb2683112277c92c9a0
WNR3500Lv2,1.2.0.34,WNR3500Lv2-V1.2.0.34_40.0.75.zip,http://www.downloads.netgear.com/files/GDC/WNR3500Lv2/WNR3500Lv2-V1.2.0.34_40.0.75.zip,2015-09-30 11:02:38+00:00,7507601,2552b3bf2e0ee7d215bb5dd5c336bacd0f0b3318,2552b3bf2e0ee7d215bb5dd5c336bacd0f0b3318
WNR3500Lv2,1.2.0.26,WNR3500Lv2-V1.2.0.26_40.0.71.zip,http://www.downloads.netgear.com/files/GDC/WNR3500LV2/WNR3500Lv2-V1.2.0.26_40.0.71.zip,2014-04-10 13:22:20+00:00,7502016,b0de7a2cde92b02a5a99f40a9dffe1c1cd254490,b0de7a2cde92b02a5a99f40a9dffe1c1cd254490
WNR3500Lv2,1.2.0.28,WNR3500Lv2_V1.2.0.28_40.0.72.zip,http://www.downloads.netgear.com/files/GDC/WNR3500Lv2/WNR3500Lv2_V1.2.0.28_40.0.72.zip,2014-06-30 10:14:39+00:00,7520602,0081f1a6314aaead2fd503d47e99663874d5fe47,0081f1a6314aaead2fd503d47e99663874d5fe47
WNR3500Lv2,1.2.0.20,WNR3500Lv2_V1.2.0.20_40.0.68.zip,http://www.downloads.netgear.com/files/GDC/WNR3500LV2/WNR3500Lv2_V1.2.0.20_40.0.68.zip,2014-01-05 14:09:26+00:00,7286119,109399a48422683d19fd4935fb22efe755bbba45,109399a48422683d19fd4935fb22efe755bbba45
WNR3500Lv2,1.2.0.18,WNR3500L-V1.2.0.18_40.0.67.zip,http://www.downloads.netgear.com/files/GDC/WNR3500LV2/WNR3500L-V1.2.0.18_40.0.67.zip,2013-05-16 13:14:01+00:00,7288046,2e981b0256396c9d9977f9ea7526448eb1747b7d,2e981b0256396c9d9977f9ea7526448eb1747b7d
WNR3500Lv2,1.2.0.16,WNR3500Lv2-V1.2.0.16_40.0.66.zip,http://www.downloads.netgear.com/files/GDC/WNR3500LV2/WNR3500Lv2-V1.2.0.16_40.0.66.zip,2012-08-07 11:06:47+00:00,7288988,3b8b62c0d1605f46f2cbc2300e00cbdc1041c786,3b8b62c0d1605f46f2cbc2300e00cbdc1041c786
WNR3500Lv2,1.0.0.14,WNR3500Lv2-V1.0.0.14_37.0.50.zip,http://www.downloads.netgear.com/files/GDC/WNR3500LV2/WNR3500Lv2-V1.0.0.14_37.0.50.zip,2012-04-24 02:33:19+00:00,7226941,f08170bb5ffcd4f6ca1c10dd9850e01f82d50b4d,f08170bb5ffcd4f6ca1c10dd9850e01f82d50b4d
WNR3500Lv2,1.0.0.10,WNR3500Lv2 Firmware Version 1.0.0.10.zip,http://www.downloads.netgear.com/files/GDC/WNR3500LV2/WNR3500Lv2 Firmware Version 1.0.0.10.zip,2012-04-10 03:33:27+00:00,6727368,3f00c3086174e44f4cad9ea3e538d78892c35997,3f00c3086174e44f4cad9ea3e538d78892c35997
WNR3500v1,1.0.36,WNR3500 Firmware Version 1.0.36 (North America).zip,http://www.downloads.netgear.com/files/GDC/WNR3500v1/WNR3500 Firmware Version 1.0.36 (North America).zip,2012-06-05 03:54:37+00:00,4083876,9bb6a591e4b9d73bd1cabd3477efd8521b1605d2,9bb6a591e4b9d73bd1cabd3477efd8521b1605d2
WNR3500v1,1.0.10,WNR3500 Initial Release Firmware Version 1.0.10.zip,http://www.downloads.netgear.com/files/GDC/WNR3500v1/WNR3500 Initial Release Firmware Version 1.0.10.zip,2012-06-05 03:55:10+00:00,3859161,90c2707e4b17a12d1fbe70639713174c031b7c17,90c2707e4b17a12d1fbe70639713174c031b7c17
WNR3500v1,1.0.29,WNR3500 Firmware Version 1.0.29 (North America).zip,http://www.downloads.netgear.com/files/GDC/WNR3500v1/WNR3500 Firmware Version 1.0.29 (North America).zip,2012-06-05 03:53:59+00:00,4092368,44f5f227b1e8291f66db595502cfb90c6c4fd21e,44f5f227b1e8291f66db595502cfb90c6c4fd21e
WNR3500v1,1.0.15,WNR3500 Firmware Version 1.0.15 (North America).zip,http://www.downloads.netgear.com/files/GDC/WNR3500v1/WNR3500 Firmware Version 1.0.15 (North America).zip,2012-06-05 03:53:20+00:00,3867536,1378517682bed55061599da8a7483332dbb6d707,1378517682bed55061599da8a7483332dbb6d707
WNR3500v1,1.0.22,WNR3500 Firmware Version 1.0.22 (North America).zip,http://www.downloads.netgear.com/files/GDC/WNR3500v1/WNR3500 Firmware Version 1.0.22 (North America).zip,2012-06-05 03:53:57+00:00,4067825,a02a5dfb2e85f5d5c0abfed0d2e9b9f49b456574,a02a5dfb2e85f5d5c0abfed0d2e9b9f49b456574
WNR3500v2,1.2.2.28,WNR3500v2 Firmware Version 1.2.2.28 (North America).zip,http://www.downloads.netgear.com/files/GDC/WNR3500V2/WNR3500v2 Firmware Version 1.2.2.28 (North America).zip,2012-03-07 08:26:52+00:00,3443395,cb48e81d5b6381ae8eeae408d12ab2f6f84339b4,cb48e81d5b6381ae8eeae408d12ab2f6f84339b4
WNR3500v2,1.0.2.14,WNR3500v2 Firmware Version 1.0.2.14 (North America).zip,http://www.downloads.netgear.com/files/GDC/WNR3500V2/WNR3500v2 Firmware Version 1.0.2.14 (North America).zip,2012-03-07 08:34:44+00:00,3444295,e8db2083bdbadd16d8b11791b16f6ed1c5b70235,e8db2083bdbadd16d8b11791b16f6ed1c5b70235
WNR3500v2,1.0.2.10,WNR3500v2 Firmware Version 1.0.2.10 (North America).zip,http://www.downloads.netgear.com/files/GDC/WNR3500V2/WNR3500v2 Firmware Version 1.0.2.10 (North America).zip,2012-03-07 08:46:23+00:00,3418835,208906bd21eae49fa7175883bcae6e10afc8916c,208906bd21eae49fa7175883bcae6e10afc8916c
WNR3500v2,1.0.0.64,WNR3500v2 Firmware Version 1.0.0.64 (North America).zip,http://www.downloads.netgear.com/files/GDC/WNR3500V2/WNR3500v2 Firmware Version 1.0.0.64 (North America).zip,2012-03-07 08:55:36+00:00,3286836,909163071a5235e071f3dbf2f66902931ea8e0c1,909163071a5235e071f3dbf2f66902931ea8e0c1
WNR500,1.0.0.26,WNR612v3_WNR500_V1.0.0.26.zip,http://www.downloads.netgear.com/files/GDC/WNR612V3/WNR612v3_WNR500_V1.0.0.26.zip,2016-01-06 08:56:01+00:00,3628166,746661ee227072787a74e7040f7ef8e76dd7f00e,746661ee227072787a74e7040f7ef8e76dd7f00e
WNR500,1.0.0.18,wnr612v3_wnr500-V1.0.0.18.zip,http://www.downloads.netgear.com/files/GDC/WNR612V3/wnr612v3_wnr500-V1.0.0.18.zip,2013-08-03 06:53:36+00:00,3618091,48fccc1f4fb075cb55e99fb7d7babe67d608c0cf,48fccc1f4fb075cb55e99fb7d7babe67d608c0cf
WNR612,1.0.0.7,WNR612 Initial Release Firmware Version 1.0.0.7 (North America).zip,http://www.downloads.netgear.com/files/GDC/WNR612/WNR612 Initial Release Firmware Version 1.0.0.7 (North America).zip,2012-06-15 01:48:50+00:00,2722062,f959483626bcedf6d0688eb7c54b7a8ff27a51e3,f959483626bcedf6d0688eb7c54b7a8ff27a51e3
WNR612v2,1.0.0.3,wnr612v2-V1.0.0.3_1.0.2PR.zip,http://www.downloads.netgear.com/files/GDC/WNR612v2/wnr612v2-V1.0.0.3_1.0.2PR.zip,2014-01-08 15:56:31+00:00,3172281,080a5fbea3669ee33b89e789f539dbec7d8c76d2,080a5fbea3669ee33b89e789f539dbec7d8c76d2
WNR612v2,1.0.0.3,wnr612v2-V1.0.0.3_1.0.2RU.zip,http://www.downloads.netgear.com/files/GDC/WNR612v2/wnr612v2-V1.0.0.3_1.0.2RU.zip,2014-01-08 15:56:33+00:00,3172404,9ad3626ce65a4ed0802f52e7853316e0dc4e6e68,9ad3626ce65a4ed0802f52e7853316e0dc4e6e68
WNR612v2,1.0.0.3,wnr612v2-V1.0.0.3_1.0.2.zip,http://www.downloads.netgear.com/files/GDC/WNR612v2/wnr612v2-V1.0.0.3_1.0.2.zip,2014-01-08 15:56:39+00:00,3172364,55471c1caf24a45b1278a1070300693fda19cbaa,55471c1caf24a45b1278a1070300693fda19cbaa
WNR612v2,1.0.0.2,WNR612v2 Firmware Version 1.0.0.2.zip,http://www.downloads.netgear.com/files/GDC/WNR612v2/WNR612v2 Firmware Version 1.0.0.2.zip,2012-04-19 05:39:24+00:00,3197946,44d48e6d99b18fc35ed236be28c5d27af06f6b6a,44d48e6d99b18fc35ed236be28c5d27af06f6b6a
WNR612v3,1.0.0.26,WNR612v3_WNR500_V1.0.0.26.zip,http://www.downloads.netgear.com/files/GDC/WNR612V3/WNR612v3_WNR500_V1.0.0.26.zip,2016-01-06 08:56:01+00:00,3628166,746661ee227072787a74e7040f7ef8e76dd7f00e,746661ee227072787a74e7040f7ef8e76dd7f00e
WNR612v3,1.0.0.18,wnr612v3_wnr500-V1.0.0.18.zip,http://www.downloads.netgear.com/files/GDC/WNR612V3/wnr612v3_wnr500-V1.0.0.18.zip,2013-08-03 06:53:36+00:00,3618091,48fccc1f4fb075cb55e99fb7d7babe67d608c0cf,48fccc1f4fb075cb55e99fb7d7babe67d608c0cf
WNR614,1.1.0.32,N300-1.1.0.32_101.zip,http://www.downloads.netgear.com/files/GDC/JNR1010V2/N300-1.1.0.32_101.zip,2015-10-12 09:17:30+00:00,3813715,52b9d98f5acfd7a6e908a53860b9eb9db4929e16,52b9d98f5acfd7a6e908a53860b9eb9db4929e16
WNR614,1.1.0.31,N150_N300_FW_V1.1.0.31_1.0.1.zip,http://www.downloads.netgear.com/files/GDC/JNR1010V2/N150_N300_FW_V1.1.0.31_1.0.1.zip,2015-05-11 06:32:28+00:00,3817215,f8c7363c52e8c9d6034e353a5b9cdc8dafafe8fd,f8c7363c52e8c9d6034e353a5b9cdc8dafafe8fd
WNR614,1.1.0.28,JNR1010V2-JWNR2000-JWNR2000v5-JWNR2010v5-JNR1010v2-WNR2020-WNR614-WNR618-FW_V1.1.0.28_1.0.1.zip,http://www.downloads.netgear.com/files/GDC/JNR1010V2/JNR1010V2-JWNR2000-JWNR2000v5-JWNR2010v5-JNR1010v2-WNR2020-WNR614-WNR618-FW_V1.1.0.28_1.0.1.zip,2015-02-03 12:55:06+00:00,3815972,0a384e3ef6d74eb7693fc0e8db9dca617bf11bb5,0a384e3ef6d74eb7693fc0e8db9dca617bf11bb5
WNR614,1.1.0.24,JNR1010V2-JWNR2000-JWNR2000v5-JWNR2010v5-JNR1010v2-WNR2020-WNR614-WNR618-FW_V1.1.0.24_1.0.1.zip,http://www.downloads.netgear.com/files/GDC/JNR1010V2/JNR1010V2-JWNR2000-JWNR2000v5-JWNR2010v5-JNR1010v2-WNR2020-WNR614-WNR618-FW_V1.1.0.24_1.0.1.zip,2014-12-05 16:22:19+00:00,3811723,a053e5edc408a7f68d3d1a21e25de61782aeb637,a053e5edc408a7f68d3d1a21e25de61782aeb637
WNR614,1.1.0.20,JNR1010V2-JWNR2000-JWNR2000v5-JWNR2010v5-JNR1010v2-WNR2020-WNR614-WNR618_FW_V1.1.0.20_1.0.1.zip,http://www.downloads.netgear.com/files/GDC/JNR1010V2/JNR1010V2-JWNR2000-JWNR2000v5-JWNR2010v5-JNR1010v2-WNR2020-WNR614-WNR618_FW_V1.1.0.20_1.0.1.zip,2014-06-27 11:17:08+00:00,3803234,5b013e486619b987bced9229568506063420aca5,5b013e486619b987bced9229568506063420aca5
WNR614,1.1.0.18,JWNR2000-JWNR2000v5-JWNR2010v5-JNR1010v2-WNR2020-WNR614-WNR618_FW_V1.1.0.18_1.0.1.zip,http://www.downloads.netgear.com/files/GDC/JNR1010V2/JWNR2000-JWNR2000v5-JWNR2010v5-JNR1010v2-WNR2020-WNR614-WNR618_FW_V1.1.0.18_1.0.1.zip,2014-05-08 08:07:03+00:00,3804239,e6c120c6a230094738c80dd4a60f993e1b30cdbf,e6c120c6a230094738c80dd4a60f993e1b30cdbf
WNR614,1.1.0.12,JNR1010v2_WNR614v1_WNR618v1_WNR2020v1_JWNR2000v5_JWNR2010v5_FW_v1.1.0.12.zip,http://www.downloads.netgear.com/files/GDC/JNR1010V2/JNR1010v2_WNR614v1_WNR618v1_WNR2020v1_JWNR2000v5_JWNR2010v5_FW_v1.1.0.12.zip,2014-03-13 04:41:41+00:00,3802040,3c143f4b98cbf9e718d4855a1d73e30a8707e166,3c143f4b98cbf9e718d4855a1d73e30a8707e166
WNR614,1.1.0.16,JNR1010v2_WNR614v1_WNR618v1_WNR2020v1_JWNR2000v5_JWNR2010v5_FW_V1.1.0.16_1.0.1.zip,http://www.downloads.netgear.com/files/GDC/JNR1010V2/JNR1010v2_WNR614v1_WNR618v1_WNR2020v1_JWNR2000v5_JWNR2010v5_FW_V1.1.0.16_1.0.1.zip,2014-04-30 12:23:15+00:00,3804025,439c543e621b18acea4dc22dbac63ee06edb9c50,439c543e621b18acea4dc22dbac63ee06edb9c50
WNR614,1.1.0.09,JNR1010v2_WNR614v1_WNR618v1_WNR2020v1_JWNR2000v5_JWNR2010v5_FW_V1.1.0.09_1.0.3.zip,http://www.downloads.netgear.com/files/GDC/JNR1010V2/JNR1010v2_WNR614v1_WNR618v1_WNR2020v1_JWNR2000v5_JWNR2010v5_FW_V1.1.0.09_1.0.3.zip,2014-01-24 09:42:49+00:00,3796679,f6e28f66a12d531ad4a3f52f38eda668535ea9a1,f6e28f66a12d531ad4a3f52f38eda668535ea9a1
WNR618,1.1.0.32,N300-1.1.0.32_101.zip,http://www.downloads.netgear.com/files/GDC/JNR1010V2/N300-1.1.0.32_101.zip,2015-10-12 09:17:30+00:00,3813715,52b9d98f5acfd7a6e908a53860b9eb9db4929e16,52b9d98f5acfd7a6e908a53860b9eb9db4929e16
WNR618,1.1.0.31,N150_N300_FW_V1.1.0.31_1.0.1.zip,http://www.downloads.netgear.com/files/GDC/JNR1010V2/N150_N300_FW_V1.1.0.31_1.0.1.zip,2015-05-11 06:32:28+00:00,3817215,f8c7363c52e8c9d6034e353a5b9cdc8dafafe8fd,f8c7363c52e8c9d6034e353a5b9cdc8dafafe8fd
WNR618,1.1.0.28,JNR1010V2-JWNR2000-JWNR2000v5-JWNR2010v5-JNR1010v2-WNR2020-WNR614-WNR618-FW_V1.1.0.28_1.0.1.zip,http://www.downloads.netgear.com/files/GDC/JNR1010V2/JNR1010V2-JWNR2000-JWNR2000v5-JWNR2010v5-JNR1010v2-WNR2020-WNR614-WNR618-FW_V1.1.0.28_1.0.1.zip,2015-02-03 12:55:06+00:00,3815972,0a384e3ef6d74eb7693fc0e8db9dca617bf11bb5,0a384e3ef6d74eb7693fc0e8db9dca617bf11bb5
WNR618,1.1.0.24,JNR1010V2-JWNR2000-JWNR2000v5-JWNR2010v5-JNR1010v2-WNR2020-WNR614-WNR618-FW_V1.1.0.24_1.0.1.zip,http://www.downloads.netgear.com/files/GDC/JNR1010V2/JNR1010V2-JWNR2000-JWNR2000v5-JWNR2010v5-JNR1010v2-WNR2020-WNR614-WNR618-FW_V1.1.0.24_1.0.1.zip,2014-12-05 16:22:19+00:00,3811723,a053e5edc408a7f68d3d1a21e25de61782aeb637,a053e5edc408a7f68d3d1a21e25de61782aeb637
WNR618,1.1.0.20,JNR1010V2-JWNR2000-JWNR2000v5-JWNR2010v5-JNR1010v2-WNR2020-WNR614-WNR618_FW_V1.1.0.20_1.0.1.zip,http://www.downloads.netgear.com/files/GDC/JNR1010V2/JNR1010V2-JWNR2000-JWNR2000v5-JWNR2010v5-JNR1010v2-WNR2020-WNR614-WNR618_FW_V1.1.0.20_1.0.1.zip,2014-06-27 11:17:08+00:00,3803234,5b013e486619b987bced9229568506063420aca5,5b013e486619b987bced9229568506063420aca5
WNR618,1.1.0.18,JWNR2000-JWNR2000v5-JWNR2010v5-JNR1010v2-WNR2020-WNR614-WNR618_FW_V1.1.0.18_1.0.1.zip,http://www.downloads.netgear.com/files/GDC/JNR1010V2/JWNR2000-JWNR2000v5-JWNR2010v5-JNR1010v2-WNR2020-WNR614-WNR618_FW_V1.1.0.18_1.0.1.zip,2014-05-08 08:07:03+00:00,3804239,e6c120c6a230094738c80dd4a60f993e1b30cdbf,e6c120c6a230094738c80dd4a60f993e1b30cdbf
WNR618,1.1.0.16,JNR1010v2_WNR614v1_WNR618v1_WNR2020v1_JWNR2000v5_JWNR2010v5_FW_V1.1.0.16_1.0.1.zip,http://www.downloads.netgear.com/files/GDC/JNR1010V2/JNR1010v2_WNR614v1_WNR618v1_WNR2020v1_JWNR2000v5_JWNR2010v5_FW_V1.1.0.16_1.0.1.zip,2014-04-30 12:23:15+00:00,3804025,439c543e621b18acea4dc22dbac63ee06edb9c50,439c543e621b18acea4dc22dbac63ee06edb9c50
WNR618,1.1.0.12,JNR1010v2_WNR614v1_WNR618v1_WNR2020v1_JWNR2000v5_JWNR2010v5_FW_v1.1.0.12.zip,http://www.downloads.netgear.com/files/GDC/JNR1010V2/JNR1010v2_WNR614v1_WNR618v1_WNR2020v1_JWNR2000v5_JWNR2010v5_FW_v1.1.0.12.zip,2014-03-13 04:41:41+00:00,3802040,3c143f4b98cbf9e718d4855a1d73e30a8707e166,3c143f4b98cbf9e718d4855a1d73e30a8707e166
WNR618,1.1.0.09,JNR1010v2_WNR614v1_WNR618v1_WNR2020v1_JWNR2000v5_JWNR2010v5_FW_V1.1.0.09_1.0.3.zip,http://www.downloads.netgear.com/files/GDC/JNR1010V2/JNR1010v2_WNR614v1_WNR618v1_WNR2020v1_JWNR2000v5_JWNR2010v5_FW_V1.1.0.09_1.0.3.zip,2014-01-24 09:42:49+00:00,3796679,f6e28f66a12d531ad4a3f52f38eda668535ea9a1,f6e28f66a12d531ad4a3f52f38eda668535ea9a1
WNR834Bv1,1.0.4.2,WNR834B Firmware Version 1.0.4.2 (North America).zip,http://www.downloads.netgear.com/files/GDC/WNR834Bv1/WNR834B Firmware Version 1.0.4.2 (North America).zip,2012-06-05 05:04:59+00:00,3218251,ade5a7b813ec2d24cd408125be6d10e84f72a03d,ade5a7b813ec2d24cd408125be6d10e84f72a03d
WNR834Bv1,1.0.4.0,WNR834B Firmware Version 1.0.4.0 (North America).zip,http://www.downloads.netgear.com/files/GDC/WNR834Bv1/WNR834B Firmware Version 1.0.4.0 (North America).zip,2012-06-05 05:04:29+00:00,3216059,48567a1fe87e4415f38de70dc48d95ffc8465c0f,48567a1fe87e4415f38de70dc48d95ffc8465c0f
WNR834Bv1,1.0.3.8,WNR834B Firmware Version 1.0.3.8 (North America).zip,http://www.downloads.netgear.com/files/GDC/WNR834Bv1/WNR834B Firmware Version 1.0.3.8 (North America).zip,2012-06-05 05:03:59+00:00,3088817,a77478c77b3a1126127551ce964c91a48217fe0e,a77478c77b3a1126127551ce964c91a48217fe0e
WNR834Bv2,2.1.13,wnr834bv2_2_1_13_na_only.zip,http://www.downloads.netgear.com/files/GDC/WNR834BV2/wnr834bv2_2_1_13_na_only.zip,2011-12-07 06:49:00+00:00,3522206,354c709fb7d1dc7a0103f930b96e38418a7ea546,354c709fb7d1dc7a0103f930b96e38418a7ea546
WNR834Bv2,2.1.13,wnr834bBv2_2_1_13_2_1_13_ww.zip,http://www.downloads.netgear.com/files/GDC/WNR834BV2/wnr834bBv2_2_1_13_2_1_13_ww.zip,2011-12-07 08:58:21+00:00,3521926,63954d97a16bf4fa117cf3af5dee8a48d1405064,63954d97a16bf4fa117cf3af5dee8a48d1405064
WNR834Bv2,1.0.32,wnr834bv2_1_0_32_na.zip,http://www.downloads.netgear.com/files/GDC/WNR834BV2/wnr834bv2_1_0_32_na.zip,2011-12-07 06:50:24+00:00,3302852,f2e9619faaa0d255edbe9b01ea58923240f8dfa6,f2e9619faaa0d255edbe9b01ea58923240f8dfa6
WNR834Bv2,2.0.8,WNR834Bv2 Firmware Version 2.0.8 (North America).zip,http://www.downloads.netgear.com/files/GDC/WNR834Bv2/WNR834Bv2 Firmware Version 2.0.8 (North America).zip,2012-06-15 01:50:07+00:00,3355398,4c219c63b2bb95a83afbb0dd99f2f8affc7578ee,4c219c63b2bb95a83afbb0dd99f2f8affc7578ee
WNR834M,1.4.23,WNR834M Firmware Version 1.4.23 (North America).zip,http://www.downloads.netgear.com/files/GDC/WNR834M/WNR834M Firmware Version 1.4.23 (North America).zip,2012-06-05 04:23:03+00:00,5333050,a4f11da6729e734d1523592069458ac8a0a51fab,a4f11da6729e734d1523592069458ac8a0a51fab
WNR834M,1.4.07,WNR834M Firmware Version 1.4.07 (North America).zip,http://www.downloads.netgear.com/files/GDC/WNR834M/WNR834M Firmware Version 1.4.07 (North America).zip,2012-06-05 04:22:12+00:00,4744216,7ac159c9794b9af6493f83a5ca1b713daab3eda9,7ac159c9794b9af6493f83a5ca1b713daab3eda9
WNR834M,1.3.33,WNR834M Firmware Version 1.3.33 (North America).zip,http://www.downloads.netgear.com/files/GDC/WNR834M/WNR834M Firmware Version 1.3.33 (North America).zip,2012-06-05 04:22:15+00:00,5017314,7ca0ff4b10c5a7d0c06fe72a1e47843e1952f8cc,7ca0ff4b10c5a7d0c06fe72a1e47843e1952f8cc
WNR854T,1.4.38,WNR854T Firmware Version 1.4.38 (North America).zip,http://www.downloads.netgear.com/files/GDC/WNR854T/WNR854T Firmware Version 1.4.38 (North America).zip,2012-06-05 04:26:52+00:00,5454031,e5d4c2b20409fa4013949946b77cc9f84dc156f3,e5d4c2b20409fa4013949946b77cc9f84dc156f3
WNR854T,1.4.34,WNR854T Firmware Version 1.4.34 (North America).zip,http://www.downloads.netgear.com/files/GDC/WNR854T/WNR854T Firmware Version 1.4.34 (North America).zip,2012-06-05 04:26:03+00:00,5453787,517a905f96e379ccfe3479b2949c7917fa92a60a,517a905f96e379ccfe3479b2949c7917fa92a60a
WPN824N,1.0.0.28,WPN824N-V1.0.0.28NA.zip,http://www.downloads.netgear.com/files/GDC/WPN824N/WPN824N-V1.0.0.28NA.zip,2011-12-07 07:10:48+00:00,2898773,8b54d0ebc3f57ede0bd7462fb32464de433ac16f,8b54d0ebc3f57ede0bd7462fb32464de433ac16f
WPN824N,1.0.0.28,WPN824N-V1.0.0.28.zip,http://www.downloads.netgear.com/files/GDC/WPN824N/WPN824N-V1.0.0.28.zip,2011-12-07 07:27:11+00:00,2898773,8c5cf8465dea9d279e45e40fcafa1b33fdebfb12,8c5cf8465dea9d279e45e40fcafa1b33fdebfb12
WPN824N,1.0.0.14,WPN824N-V1.0.0.14NA.zip,http://www.downloads.netgear.com/files/GDC/WPN824N/WPN824N-V1.0.0.14NA.zip,2011-12-07 07:12:50+00:00,2905570,ccb9e1e70937f33229cc46116fefb16b6171e2b9,ccb9e1e70937f33229cc46116fefb16b6171e2b9
WPN824v1,2.0.15,WPN824v1 Firmware Version V2.0.15.zip,http://www.downloads.netgear.com/files/GDC/WPN824V1/WPN824v1 Firmware Version V2.0.15.zip,2012-03-07 03:09:25+00:00,1223585,fe010563f53e1afc0a338233b379d266424873a6,fe010563f53e1afc0a338233b379d266424873a6
